Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS
2013-07-15,4387240.36,4219310.04,0,15.29421119573093,15.255182412020215
2013-07-16,4411030.39,4135243.61,0,15.299619095361914,15.235057040675771
2013-07-17,4475453.64,4375610.63,0,15.314118500061342,15.29155686914544
2013-07-18,6265533.39,6163756.55,0,15.65057444036022,15.634197141423394
2013-07-19,6310739.5,5960928.51,0,15.657763581039314,15.60073698493503
2013-07-20,4157746.85,3978173.28,0,15.240484103425645,15.196333548396664
2013-07-21,4847680.2,4301699.27,0,15.394011045493157,15.274520914137122
2013-07-22,5926190.4,5032346.99,0,15.594892304940338,15.431397230376694
2013-07-23,4436778.28,3552350.42,0,15.30543928380029,15.083120314011184
2013-07-24,7329505.1,5924978.27,0,15.8074186909651,15.594687746245171
2013-07-25,6342757.31,4978292.65,0,15.662824296468987,15.420597749723896
2013-07-26,6941436.71,5543496.22,0,15.75301947385194,15.528136126706189
2013-07-27,4353958.13,3499528.32,0,15.286596133961789,15.068139037416396
2013-07-28,6017516.42,4917333.26,0,15.610185343525078,15.408277124559408
2013-07-29,8158241.16,6599164.67,0,15.914539282165103,15.702453785369412
2013-07-30,7711378.77,7073525.07,0,15.85820768802381,15.771869650461385
2013-07-31,10104475.36,10851542.12,0,16.12848908758602,16.19981785087948
2013-08-01,10998208.4,12167214.07,0,16.213243035694063,16.314255603115374
2013-08-02,7422715.15,9601836.11,0,15.820055606112179,16.077465003754998
2013-08-03,5599602.67,7786528.35,0,15.53820637998655,15.867905792254804
2013-08-04,5021938.29,7089757.76,0,15.429326729817358,15.774161872541564
2013-08-05,2231563.34,3064145.21,0,14.618213395259605,14.935279527372527
2013-08-06,2493225.51,3592496.3,0,14.72908821678185,15.094358145369272
2013-08-07,2638845.23,3381813.66,0,14.785852345504358,15.033923005046613
2013-08-08,3065089.0,4223344.7,0,14.935587490706007,15.256138191801721
2013-08-09,2598855.08,3418548.13,0,14.770581936946082,15.04472678803321
2013-08-10,1776113.02,2320738.01,0,14.389938400923942,14.657396231712886
2013-08-11,2074476.53,2834815.33,0,14.54521988717073,14.857487706449128
2013-08-12,1933036.01,2566277.36,0,14.47460290441173,14.757967298398883
2013-08-13,2531884.21,3266499.42,0,14.744474725515508,14.999229761840922
2013-08-14,2791478.67,3740726.27,0,14.842082360883177,15.134790607705611
2013-08-15,3665019.45,4896607.22,0,15.114344473096326,15.404053323399824
2013-08-16,3619170.1,4661015.06,0,15.10175557968196,15.354744020961471
2013-08-17,3066137.96,4129676.85,0,14.935929660283128,15.233709959473561
2013-08-18,2385617.18,2947242.18,0,14.684968843687919,14.896380776130151
2013-08-19,2870843.18,3669528.41,0,14.870116683858122,15.115573985651038
2013-08-20,2730112.88,3528369.0,0,14.81985388057684,15.076346565893237
2013-08-21,2707776.73,3591906.04,0,14.811638830620524,15.094193828336602
2013-08-22,3821233.2,5275320.79,0,15.15608401740598,15.478550238309408
2013-08-23,3454696.96,4693020.59,0,15.055245590233659,15.361587195234756
2013-08-24,2837188.07,4087795.83,0,14.858324355912968,15.223516710511262
2013-08-25,3018860.44,3945685.24,0,14.920390311643672,15.188133448972014
2013-08-26,3465971.03,4845153.03,0,15.058503679404009,15.39348959433933
2013-08-27,3008572.56,3950990.04,0,14.916976624066582,15.189477001610648
2013-08-28,3749158.5,4845899.79,0,15.137042239491631,15.393643707594359
2013-08-29,6385124.62,8251851.88,0,15.669481721491733,15.925948324609116
2013-08-30,5499141.72,7247803.25,1,15.520102768962941,15.796209118889914
2013-08-31,6810100.27,8325085.12,1,15.733917548793393,15.93478393852202
2013-09-01,6018993.92,6937336.62,1,15.610430846535532,15.752428630636773
2013-09-02,5386759.65,5986639.99,1,15.4994547696379,15.605041043185519
2013-09-03,4126941.12,3701795.41,0,15.233047283921081,15.124328776005807
2013-09-04,5401049.96,4808183.3,0,15.502104114820277,15.385830086409285
2013-09-05,3168900.6,2729766.04,0,14.968895587386301,14.819726830186713
2013-09-06,2705040.33,2367475.06,0,14.81062774925875,14.677334992058826
2013-09-07,2468479.29,2187848.67,0,14.719113252043142,14.59842973358225
2013-09-08,3056823.21,2611808.27,0,14.932887095130573,14.775553746038506
2013-09-09,3771227.87,3399993.99,0,15.142911466522907,15.039284516055892
2013-09-10,5357130.97,4737093.81,0,15.493939309616595,15.370934596482881
2013-09-11,4636476.74,4075727.91,0,15.34946552817563,15.220560162280753
2013-09-12,3865949.23,3502787.78,0,15.167718064896206,15.069070003473312
2013-09-13,3034568.95,2783517.1,0,14.925580275565935,14.839226189189192
2013-09-14,3664631.38,3289032.18,0,15.114238582678494,15.006104213293005
2013-09-15,3078369.62,2753095.6,0,14.939910995489061,14.828236872502965
2013-09-16,3927167.34,3489729.16,0,15.183429199970119,15.065334973137839
2013-09-17,5410121.46,4728526.43,0,15.503782286425997,15.369124386414851
2013-09-18,4460453.69,3992756.75,0,15.310761267230353,15.199992715534767
2013-09-19,2995364.48,2599191.98,0,14.91257681213671,14.770711562502356
2013-09-20,3316913.08,3045593.87,0,15.014545414669374,14.929206799651842
2013-09-21,3799564.88,3399323.86,0,15.150397376065225,15.039087399280405
2013-09-22,3243304.2,2980813.06,0,14.992103491252962,14.907706995672873
2013-09-23,4426354.9,3977701.82,0,15.303087207566831,15.196215029723078
2013-09-24,4673257.46,4051335.39,0,15.35736712937626,15.214557357493163
2013-09-25,4851490.55,4336304.71,0,15.394796751716612,15.282533324690053
2013-09-26,4120039.5,3761711.17,0,15.231373551374482,15.140384776080891
2013-09-27,4676571.41,4202205.54,0,15.358076008538859,15.251120311963513
2013-09-28,7035889.97,6246182.51,0,15.766534888699056,15.647481196797024
2013-09-29,5087376.98,4359895.07,0,15.442273124170177,15.287958777885144
2013-09-30,5768935.23,5117966.77,0,15.567998259269109,15.448267998300253
2013-10-01,5389130.81,4591599.54,0,15.499894855699832,15.339739222779535
2013-10-02,5393969.29,4651419.05,0,15.500792274694822,15.352683118039165
2013-10-03,2026611.74,1672946.51,0,14.521876356367594,14.33009760470091
2013-10-04,2912944.43,2284930.64,0,14.884675302501426,14.64184666501391
2013-10-05,2463961.82,1952842.64,0,14.717281514235989,14.484797145209795
2013-10-06,2875234.12,2170808.86,0,14.87164500973928,14.590610863265365
2013-10-07,2084519.3,1674894.34,0,14.550049314801983,14.331261237707034
2013-10-08,2982770.86,2404722.52,0,14.9083635805185,14.692945494414573
2013-10-09,3524600.98,2822967.5,0,15.075278074378122,14.853299548831183
2013-10-10,4018321.34,3267316.51,0,15.20637504513128,14.999479872882587
2013-10-11,1938342.36,1556262.82,0,14.477344228082304,14.25779851947701
2013-10-12,3170838.37,2562812.71,0,14.969506896292932,14.7566163183503
2013-10-13,3719451.39,2946745.46,0,15.12908700842407,14.896212224764602
2013-10-14,3097590.81,2398025.79,0,14.946135532078461,14.690156786317035
2013-10-15,4062456.23,3281418.54,0,15.21729857756471,15.00378667332059
2013-10-16,4801027.51,3944302.72,0,15.384340725841623,15.187782999853281
2013-10-17,3348412.32,2713865.33,0,15.023997155779478,14.813884866137501
2013-10-18,3238854.55,2560313.88,0,14.990730600061116,14.755640808891865
2013-10-19,3376648.2,2769325.22,0,15.032394414789183,14.834114606698162
2013-10-20,2888479.98,2302148.44,0,14.876241309449219,14.649353783619993
2013-10-21,3409990.75,2751364.44,0,15.042220429901935,14.827607870052045
2013-10-22,3932052.89,3189287.97,0,15.184672465648662,14.97530855649967
2013-10-23,4895108.72,3861527.06,0,15.403747248404429,15.166573533571295
2013-10-24,4333852.18,3403031.49,0,15.281967584177906,15.040177500895592
2013-10-25,3503713.92,2743366.59,0,15.069334369281153,14.824696771148977
2013-10-26,2923604.47,2331573.03,0,14.888328162567605,14.662054146817354
2013-10-27,2949737.88,2365410.99,0,14.89722720914406,14.676462767696428
2013-10-28,3235799.73,2588267.2,0,14.989786976154436,14.766499561381865
2013-10-29,5981959.98,4833162.34,0,15.604258995248717,15.391011747069696
2013-10-30,6960811.52,5563340.73,0,15.755806766876168,15.531709516255768
2013-10-31,5649038.29,4525813.51,0,15.546996051496524,15.325308121127653
2013-11-01,4823330.61,3780905.84,0,15.388975452648546,15.14547444358513
2013-11-02,4871579.51,3874376.58,0,15.398928982448112,15.169895583351956
2013-11-03,2310551.56,1894570.42,0,14.652997257356592,14.454503207331433
2013-11-04,2638652.15,2128739.96,0,14.785779174486729,14.571041264326412
2013-11-05,3529966.51,2818098.89,0,15.076799224901118,14.85157341793815
2013-11-06,2440647.75,1890461.99,0,14.707774443076797,14.45233232528997
2013-11-07,2145217.46,1755584.37,0,14.578751951312134,14.37831290342816
2013-11-08,2200221.02,1790704.8,0,14.604068831418465,14.398120401776438
2013-11-09,2018930.67,1594615.53,0,14.518079053235397,14.28214384523285
2013-11-10,2722218.97,2099682.78,0,14.816958270831455,14.55729731040282
2013-11-11,3495969.18,2676318.51,0,15.067121485972901,14.799953091458594
2013-11-12,5162437.56,3979066.87,0,15.456919614969951,15.196558146313105
2013-11-13,4681263.25,3622930.35,0,15.359078770301778,15.102794021312375
2013-11-14,3118904.74,2460188.52,0,14.952992773908518,14.715748945591473
2013-11-15,3370811.62,2719077.99,0,15.030664406791685,14.815803774314368
2013-11-16,3365890.12,2733920.22,0,15.029203306210308,14.821247480927685
2013-11-17,2416530.15,1906202.04,0,14.697843660728369,14.46062388428032
2013-11-18,2109164.6,1778409.36,0,14.561802977004218,14.391230467076245
2013-11-19,3237660.32,2746026.34,0,14.990361812319957,14.825665821560563
2013-11-20,3321114.32,2983892.23,0,15.01581122423658,14.90873945883454
2013-11-21,2595234.4,2362389.95,0,14.7691877833774,14.675184778554529
2013-11-22,2550262.64,2542345.82,0,14.751707300025707,14.74859815730227
2013-11-23,2054330.57,2011741.48,0,14.535461082927695,14.514511809962372
2013-11-24,2519706.85,2537974.67,0,14.739653520227227,14.746877340922104
2013-11-25,2406331.38,2358037.25,0,14.693614312276354,14.673340581321934
2013-11-26,3107204.99,3083734.78,0,14.949234484857923,14.941652335546324
2013-11-27,3123410.59,3027393.58,0,14.954436420728877,14.923212932993877
2013-11-28,3580033.44,3514991.8,0,15.090882978442341,15.07254803486065
2013-11-29,1768057.43,1773822.57,0,14.385392570276165,14.388647983692785
2013-11-30,2685677.46,2672025.29,0,14.803443939294192,14.798347652662127
2013-12-01,2391698.09,2420438.06,0,14.687514587644381,14.699459511428548
2013-12-02,2263746.75,2226485.61,0,14.632532294253258,14.615935389802612
2013-12-03,1933337.47,1904782.57,0,14.47475884374156,14.459878948540101
2013-12-04,2924599.17,2877557.67,0,14.888668335287521,14.872452808597076
2013-12-05,2231578.75,2246889.53,0,14.618220300705492,14.625057831689636
2013-12-06,1718341.54,1744505.5,0,14.35687074465568,14.371982265598012
2013-12-07,1444180.43,1408359.66,0,14.183053234586678,14.15793693346735
2013-12-08,1714762.98,1677034.75,0,14.354786008120286,14.332538358407582
2013-12-09,1959405.6,1928205.78,0,14.488152230265081,14.472100999438991
2013-12-10,2256213.74,2198430.55,0,14.629199073240384,14.603254732253621
2013-12-11,3016597.65,3024225.14,0,14.919640479792486,14.922165795231576
2013-12-12,2988571.87,2946591.17,0,14.910306530419142,14.89615986395192
2013-12-13,2131538.29,2083673.81,0,14.5723549480459,14.549643628412895
2013-12-14,2245758.87,2305729.18,0,14.624554494050068,14.65090796515947
2013-12-15,2154695.59,2095032.07,0,14.583160478104169,14.555079896416654
2013-12-16,2694197.04,2720062.14,0,14.80661114475766,14.816165651238052
2013-12-17,3167410.81,3021649.06,0,14.968425348643027,14.921313617624666
2013-12-18,3189533.36,3219583.56,0,14.97538549545453,14.984762890563431
2013-12-19,3062553.19,2981811.67,0,14.934759828372448,14.908041952078683
2013-12-20,2500743.7,2516358.41,0,14.73209912548099,14.73832373636194
2013-12-21,3213344.27,3159953.94,0,14.98282309264201,14.966068325967756
2013-12-22,3476225.97,3458589.82,1,15.061458059553315,15.05637178661727
2013-12-23,2932660.62,2856672.71,1,14.891420971375565,14.865168467480409
2013-12-24,2629786.52,2542278.8,1,14.782413610015665,14.748571795484574
2013-12-25,3807864.44,3711704.9,1,15.152579338134604,15.127002140223542
2013-12-26,3278628.42,3269160.78,0,15.002936033276512,15.00004417362221
2013-12-27,1853472.36,1854636.14,0,14.432571928661433,14.433199623029338
2013-12-28,3547336.16,3487806.62,0,15.081707784214357,15.06478390767341
2013-12-29,6516622.75,6506519.56,0,15.689866970028104,15.688315395110962
2013-12-30,5792994.45,5695206.04,0,15.572160064647761,15.555135508899706
2013-12-31,6247467.59,6080338.22,0,15.647686914067561,15.620571045149148
2014-01-01,5743739.48,5563113.31,1,15.563621207631007,15.531668637111641
2014-01-02,3787850.5,3666330.68,0,15.147309529774146,15.114702177920956
2014-01-03,2354832.6,1871645.41,0,14.671980624762151,14.442329034631921
2014-01-04,2243604.06,1747621.88,0,14.623594531917751,14.373767068214503
2014-01-05,2361866.5,1851453.14,0,14.67496317763761,14.431481909922915
2014-01-06,2639202.87,2146455.69,0,14.785987865248874,14.579328989410815
2014-01-07,3437125.39,2809411.95,0,15.050146328504699,14.848486104893489
2014-01-08,2250519.73,1808614.16,0,14.626672182959082,14.408072005427444
2014-01-09,2214274.18,1884156.18,0,14.61043567540349,14.448991159513184
2014-01-10,1886360.71,1560748.05,0,14.45016051063727,14.260676424242082
2014-01-11,2550841.93,2031865.95,0,14.751934423295744,14.52446560817457
2014-01-12,2172729.29,1773388.32,0,14.591495132805333,14.388403143579922
2014-01-13,2467719.52,1991302.84,0,14.718805416104027,14.504300178133397
2014-01-14,3356963.59,2731972.75,0,15.02654772779811,14.820534891281122
2014-01-15,3637788.72,2842296.43,0,15.106886835400108,14.860123237335626
2014-01-16,2005770.41,1635446.76,0,14.511539287870287,14.307427184148088
2014-01-17,2464459.86,2002144.2,0,14.717483623483908,14.509729763699841
2014-01-18,1718246.3,1332157.65,0,14.356815317616402,14.102311229596449
2014-01-19,2453121.94,1918965.99,0,14.712872440207335,14.467297573174351
2014-01-20,3133739.97,2422846.03,0,14.957738046918777,14.700453865325327
2014-01-21,3590697.9,2848601.86,0,15.093857421182573,14.862339207484085
2014-01-22,3244854.06,2563525.38,0,14.992581241483343,14.75689436077124
2014-01-23,3187811.81,2528375.63,0,14.974845600104338,14.743088006538038
2014-01-24,1812010.8,1397879.36,0,14.409948277705139,14.150467618714625
2014-01-25,2221742.74,1777122.99,0,14.613802913998013,14.390506879604153
2014-01-26,2002533.83,1553846.68,0,14.509924351031817,14.256244787087631
2014-01-27,2983790.31,2360438.19,0,14.908705301533052,14.674358257145435
2014-01-28,5411096.61,4320849.3,0,15.503962515641618,15.278962769555768
2014-01-29,4892083.36,3928929.64,0,15.4031290201213,15.183877845037866
2014-01-30,3844256.32,3007196.76,0,15.162090987518678,14.91651922635287
2014-01-31,3732079.59,2938223.15,0,15.132476435035617,14.893315926202636
2014-02-01,3825094.63,3049434.19,0,15.157094026237436,14.930466947828435
2014-02-02,2382294.19,1885054.33,0,14.68357494649216,14.44946773121861
2014-02-03,2051412.93,1563684.31,0,14.534039835316939,14.262555971402362
2014-02-04,2787111.54,2197609.21,0,14.8405166859861,14.602881059729839
2014-02-05,2599325.56,2019260.92,0,14.770762954056817,14.518242616468994
2014-02-06,2415914.42,1966150.9,0,14.697588829145893,14.491588840183725
2014-02-07,3381887.13,2654650.93,0,15.033944729833252,14.79182410425217
2014-02-08,2907660.51,2328115.15,0,14.882859711273245,14.660569979200554
2014-02-09,2947940.87,2410207.36,0,14.896617813643765,14.695223758161232
2014-02-10,3705563.44,2772562.54,0,15.125346150588012,14.835282915888142
2014-02-11,4637151.61,3649526.8,0,15.349611074197137,15.110108347326658
2014-02-12,3457342.17,2728834.4,0,15.056010982128582,14.819385482737696
2014-02-13,3190217.92,2601375.48,0,14.975600099365552,14.771551278285443
2014-02-14,2632487.0,2058838.35,0,14.78343996457532,14.537652959653663
2014-02-15,2873057.42,2155414.19,0,14.870887671900183,14.583493926535828
2014-02-16,3990264.22,3220526.51,0,15.19936825783488,14.985055727084438
2014-02-17,3757742.25,3005221.34,0,15.139329135706188,14.915862113230958
2014-02-18,4902775.35,3900047.01,0,15.405312204663343,15.176499421280514
2014-02-19,4469573.84,3530912.16,0,15.312803847972159,15.077067081008549
2014-02-20,3050037.65,2452045.97,0,14.930664820634451,14.71243373164596
2014-02-21,3394380.68,2732646.22,0,15.037632175731012,14.820781374983143
2014-02-22,4262143.74,3402076.06,0,15.26528305164594,15.039896703062945
2014-02-23,3997442.72,3186343.91,0,15.201165644791889,14.974385021596422
2014-02-24,4743111.4,3834496.32,0,15.372204102660307,15.159548907269086
2014-02-25,6869199.08,5572490.58,0,15.742558220738033,15.533352833249543
2014-02-26,7766238.39,6157127.45,0,15.865296614191395,15.633121066108734
2014-02-27,5932389.78,4717814.02,0,15.595937856671675,15.366856330889906
2014-02-28,5511196.67,4511480.57,0,15.522292520485594,15.322136165292534
2014-03-01,4400079.49,3611872.46,0,15.297133391902989,15.099737159682745
2014-03-02,4943352.33,3968450.0,0,15.413554470616516,15.193886400202368
2014-03-03,3637156.46,2881941.03,0,15.106713016955535,14.873974940835488
2014-03-04,4742209.79,3846248.96,0,15.37201399632768,15.162609195218648
2014-03-05,5310211.41,4366670.54,0,15.485142394301306,15.289511615533183
2014-03-06,5506734.13,4454685.13,0,15.521482470120427,15.309467162981967
2014-03-07,3167820.98,2582186.62,0,14.96855483715574,14.764147512349865
