Date,Revenue,COGS,is_holiday,log_Revenue,log_COGS,revenue_lag_1,revenue_lag_2,revenue_lag_3,revenue_lag_7,revenue_lag_14,revenue_lag_30,cogs_lag_1,cogs_lag_7,cogs_lag_30,rev_roll7_mean,rev_roll7_std,rev_roll7_max,rev_roll14_mean,rev_roll30_mean,rev_roll30_std,rev_roll30_max,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,days_to_tet,pre_tet_7d,pre_tet_14d,on_tet,post_tet,promo_count,promo_active,promo_intensity,post_promo,sessions,sessions_lag7,sessions_lag14,sessions_roll7_mean,sessions_vs_avg,sessions_spike
2012-09-21,3943768.14,2978697.93,0,15.187647458508694,14.906997162472624,3763143.75,3680241.62,5078878.07,3729228.43,3282753.8,4597682.81,3080273.62,2835412.27,3562468.33,4160059.8028571433,610402.7775708649,5078878.07,3931713.9035714283,4751416.249333333,2205302.3891704143,10086534.1,4,9,21,38,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-22,3872374.03,3011266.74,0,15.169378579609765,14.917871724135043,3943768.14,3763143.75,3680241.62,3605125.64,3666204.89,5478869.55,2978697.93,2849539.9,4195738.04,4190708.3328571427,590217.5291143049,5078878.07,3978929.213571429,4729619.093666667,2210100.7015676685,10086534.1,5,9,22,38,3,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-23,4118299.54,3294951.2,0,15.230951145936924,15.007902218984992,3872374.03,3943768.14,3763143.75,4452012.44,4458501.42,4637850.57,3011266.74,3561492.95,3632210.67,4228886.6742857145,553529.1211798522,5078878.07,3993655.580714286,4676069.243000001,2210782.927932527,10086534.1,6,9,23,38,3,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-24,5733263.53,4585762.62,0,15.56179565246217,15.338467197242514,4118299.54,3872374.03,3943768.14,4811788.67,4548962.79,3589566.28,3294951.2,3932069.23,2784342.75,4181213.402857143,545420.6555873276,5078878.07,3969355.4464285714,4658750.875333333,2213126.3740469147,10086534.1,0,9,24,39,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-25,5639897.53,4502395.62,0,15.545376632177648,15.320120395191193,5733263.53,4118299.54,3872374.03,5078878.07,4021565.55,4280204.53,4585762.62,4123200.89,3476942.48,4312852.668571428,782606.148810409,5733263.53,4053948.3564285715,4730207.450333334,2212021.719669339,10086534.1,1,9,25,39,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-26,4592282.59,3670417.04,0,15.339887972478811,15.115816120900751,5639897.53,5733263.53,4118299.54,3680241.62,3335978.29,3038895.84,4502395.62,3014323.76,2365260.68,4392998.305714286,894811.3573517503,5733263.53,4169543.4978571427,4775530.550333334,2216408.7951653656,10086534.1,2,9,26,39,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-27,7556892.66,6017108.13,0,15.837970772182269,15.610117490983338,4592282.59,5639897.53,5733263.53,3763143.75,2609609.29,9508676.62,3670417.04,3080273.62,7439851.59,4523289.872857143,838350.0737686252,5733263.53,4259279.519285714,4827310.108666668,2192454.2734137895,10086534.1,3,9,27,39,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-28,4892631.14,3884590.92,0,15.403240986574406,15.172528496369768,7556892.66,4592282.59,5639897.53,3943768.14,3729228.43,9260558.32,6017108.13,2978697.93,7336294.54,5065254.002857142,1340760.5423630974,7556892.66,4612656.9028571425,4762250.643333334,2074535.7848787114,10086534.1,4,9,28,39,3,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-29,5304374.46,4170120.63,0,15.484042596426942,15.243455761215316,4892631.14,7556892.66,4592282.59,3872374.03,3605125.64,10086534.1,3884590.92,3011266.74,7950911.72,5200805.86,1253613.507832135,7556892.66,4695757.096428571,4616653.070666667,1893305.1786400124,10086534.1,5,9,29,39,3,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-09-30,4694379.86,3812737.52,0,15.361876789724125,15.153858260563796,5304374.46,4892631.14,7556892.66,4118299.54,4452012.44,9104678.52,4170120.63,3294951.2,7277460.12,5405377.350000001,1109228.698121523,7556892.66,4817132.012142858,4457247.749333333,1594652.6053927634,9104678.52,6,9,30,39,3,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-01,4752532.1,3764447.04,0,15.37418831807586,15.141111805547226,4694379.86,5304374.46,4892631.14,5733263.53,4811788.67,8560208.92,3812737.52,4585762.62,6738335.17,5487674.538571429,1015206.7260319274,7556892.66,4834443.970714286,4310237.794000001,1333311.3055206793,8560208.92,0,10,1,40,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-02,3233135.78,2566510.62,0,14.988963363267011,14.758058188538971,4752532.1,4694379.86,5304374.46,5639897.53,5078878.07,2587099.44,3764447.04,4502395.62,1946097.28,5347570.048571429,1042959.2317802194,7556892.66,4830211.358571428,4183315.2333333334,1070029.6752982792,7556892.66,1,10,2,40,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-03,3515132.03,2762823.63,0,15.072587928883436,14.83176413102619,3233135.78,4752532.1,4694379.86,4592282.59,3680241.62,3865505.01,2566510.62,3670417.04,3063431.08,5003746.941428571,1296434.8789151702,7556892.66,4698372.6235714285,4204849.778,1042956.1056452643,7556892.66,2,10,3,40,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-04,2398137.74,1902425.74,0,14.690203469443096,14.458640860749224,3515132.03,3233135.78,4752532.1,7556892.66,3763143.75,3645749.44,2762823.63,6017108.13,2876968.79,4849868.29,1412172.1647919668,7556892.66,4686579.081428572,4193170.6786666666,1048832.345339485,7556892.66,3,10,4,40,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-05,2665953.06,2064899.19,0,14.79607254776437,14.540592449068702,2398137.74,3515132.03,3233135.78,4892631.14,3943768.14,2398185.51,1902425.74,3884590.92,1966376.48,4112903.3014285713,1068219.8063014452,5304374.46,4589078.652142857,4151583.622,1095004.6151716386,7556892.66,4,10,5,40,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-06,2205266.94,1755004.4,0,14.606359574219994,14.377982491800449,2665953.06,2398137.74,3515132.03,5304374.46,3872374.03,2858227.37,2064899.19,4170120.63,2147909.96,3794806.4328571423,1127234.9283246498,5304374.46,4497806.146428572,4160509.207,1081224.1044253877,7556892.66,5,10,6,40,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-07,3389598.07,2725469.75,0,15.036222203925792,14.8181517234531,2205266.94,2665953.06,2398137.74,4694379.86,4118299.54,3282753.8,1755004.4,3812737.52,2580035.06,3352076.7871428574,1040810.9737308176,4752532.1,4378727.068571429,4138743.8593333336,1114406.3486067466,7556892.66,6,10,7,40,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-08,4037039.45,3285493.04,0,15.211022419601576,15.005027591287064,3389598.07,2205266.94,2665953.06,4752532.1,5733263.53,3666204.89,2725469.75,3764447.04,2804001.32,3165679.3885714286,861795.342500865,4752532.1,4326676.963571428,4142305.335,1111743.9498895775,7556892.66,0,10,8,41,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-09,4298675.76,3472700.63,0,15.273817803072568,15.060443416719757,4037039.45,3389598.07,2205266.94,3233135.78,5639897.53,4458501.42,3285493.04,2566510.62,3589475.8,3063466.152857143,661334.671218666,4037039.45,4205518.100714286,4154666.487,1108324.1313495284,7556892.66,1,10,9,41,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-10,3548716.67,2839202.59,0,15.082096876477731,14.859034144754313,4298675.76,4037039.45,3389598.07,3515132.03,4592282.59,4548962.79,3472700.63,2762823.63,3517300.88,3215686.1499999994,812295.0800691645,4298675.76,4109716.5457142857,4149338.9649999994,1107196.841878375,7556892.66,2,10,10,41,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-11,3421490.39,2765374.16,0,15.045587092931363,14.832686865470624,3548716.67,4298675.76,4037039.45,2398137.74,7556892.66,4021565.55,2839202.59,1902425.74,3264364.41,3220483.955714286,814454.8424408617,4298675.76,4035176.1228571427,4115997.4276666665,1109805.1824949824,7556892.66,3,10,11,41,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-12,2380119.87,1830898.15,0,14.682661830072393,14.420317742948034,3421490.39,3548716.67,4298675.76,2665953.06,4892631.14,3335978.29,2765374.16,2064899.19,2673690.65,3366677.1914285715,729676.0919746715,4298675.76,3739790.246428571,4095994.922333333,1116950.5652159315,7556892.66,4,10,12,41,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-13,2798011.44,2256579.15,0,14.84441988023056,14.6293610172284,2380119.87,3421490.39,3548716.67,2205266.94,5304374.46,2609609.29,1830898.15,1755004.4,2103806.97,3325843.878571429,781576.6884128456,4298675.76,3560325.1557142856,4064132.975,1152447.5422590666,7556892.66,5,10,13,41,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-14,3055629.78,2516987.32,0,14.93249660390663,14.738573633661712,2798011.44,2380119.87,3421490.39,3389598.07,4694379.86,3729228.43,2256579.15,2725469.75,2835412.27,3410521.6642857143,663060.4340754779,4298675.76,3381299.2257142854,4070413.046666667,1144735.5695902838,7556892.66,6,10,14,41,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-15,3234517.3,2632811.8,0,14.98939057220253,14.7835633383436,3055629.78,2798011.44,2380119.87,4037039.45,4752532.1,3605125.64,2516987.32,3285493.04,2849539.9,3362811.9085714286,676691.9218546429,4298675.76,3264245.6485714284,4047959.7583333333,1158185.5582855905,7556892.66,0,10,15,42,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-16,3549298.21,2763325.25,0,15.082260736330738,14.83194567511077,3234517.3,3055629.78,2798011.44,4298675.76,3233135.78,4452012.44,2632811.8,3472700.63,3561492.95,3248165.887142857,607912.0687486882,4298675.76,3155816.02,4035606.147,1165028.1639408746,7556892.66,1,10,16,42,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-17,3818048.0,3108682.75,0,15.155250117129947,14.949709963056428,3549298.21,3234517.3,3055629.78,3548716.67,3515132.03,4811788.67,2763325.25,2839202.59,3932069.23,3141111.9514285713,432864.17554421513,3549298.21,3178399.0507142856,4005515.672666667,1165559.8946112425,7556892.66,2,10,17,42,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-18,2909728.89,2301277.14,0,14.88357081353367,14.648975239591543,3818048.0,3549298.21,3234517.3,3421490.39,2398137.74,5078878.07,3108682.75,2765374.16,4123200.89,3179587.8557142853,484074.10031884926,3818048.0,3200035.9057142856,3972390.983666667,1155936.9509307416,7556892.66,3,10,18,42,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-19,2877379.81,2352068.71,0,14.872390997347567,14.67080622616688,2909728.89,3818048.0,3549298.21,2380119.87,2665953.06,3680241.62,2301277.14,1830898.15,3014323.76,3106479.07,480079.7105757945,3818048.0,3236578.1307142857,3900086.0110000004,1152173.561850765,7556892.66,4,10,19,42,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-20,3242557.3,2647331.71,0,14.991873174964836,14.789063166548132,2877379.81,2909728.89,3818048.0,2798011.44,2205266.94,3763143.75,2352068.71,2256579.15,3080273.62,3177516.2042857143,381318.771592844,3818048.0,3251680.041428571,3873323.9506666665,1166688.8567181618,7556892.66,5,10,20,42,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-21,2395609.91,1920246.47,0,14.689148833544742,14.467964626323282,3242557.3,2877379.81,2909728.89,3055629.78,3389598.07,3943768.14,2647331.71,2516987.32,2978697.93,3241022.7557142857,342636.57542410813,3818048.0,3325772.21,3855971.069,1172242.4278401688,7556892.66,6,10,21,42,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-22,3596158.34,2873316.18,0,15.0953769839368,14.87097773214622,2395609.91,3242557.3,2877379.81,3234517.3,4037039.45,3872374.03,1920246.47,2632811.8,3011266.74,3146734.202857143,469488.8963481871,3818048.0,3254773.055714286,3804365.794666667,1201944.8354731803,7556892.66,0,10,22,43,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-23,3999141.88,3151858.27,0,15.201590616122925,14.963503081120525,3596158.34,2395609.91,3242557.3,3549298.21,4298675.76,4118299.54,2873316.18,2763325.25,3294951.2,3198397.208571428,499685.1779790954,3818048.0,3223281.547857143,3795158.605,1202463.7393910333,7556892.66,1,10,23,43,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-24,3829179.99,3037851.31,0,15.158161497558568,14.926661346736264,3999141.88,3596158.34,2395609.91,3818048.0,3548716.67,5733263.53,3151858.27,3108682.75,4585762.62,3262660.5900000003,575509.0070568313,3999141.88,3201886.270714286,3791186.6829999997,1201556.004400753,7556892.66,2,10,24,43,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-25,3104460.52,2528526.7,0,14.948350834799651,14.743147754553894,3829179.99,3999141.88,3596158.34,2909728.89,3421490.39,5639897.53,3037851.31,2301277.14,4502395.62,3264250.8742857142,577312.026490344,3999141.88,3221919.3650000007,3727717.231666667,1144360.9569473811,7556892.66,3,10,25,43,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-26,2138927.17,1671777.12,0,14.575815406388015,14.329398360471632,3104460.52,3829179.99,3999141.88,2877379.81,2380119.87,4592282.59,2528526.7,2352068.71,3670417.04,3292069.6785714286,561866.676721443,3999141.88,3199274.3742857142,3643202.664666667,1090634.615448615,7556892.66,4,10,26,43,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-27,2816872.34,2296869.06,0,14.851138083121352,14.647057910632729,2138927.17,3104460.52,3829179.99,3242557.3,2798011.44,7556892.66,1671777.12,2647331.71,6017108.13,3186576.444285714,704039.9106914069,3999141.88,3182046.3242857144,3561424.1506666667,1108843.6407084907,7556892.66,5,10,27,43,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-28,6259883.83,5044146.85,0,15.649672345143465,15.433739287691283,2816872.34,2138927.17,3104460.52,2395609.91,3055629.78,4892631.14,2296869.06,1920246.47,3884590.92,3125764.3071428575,716669.8020974295,3999141.88,3183393.5314285713,3403423.4733333336,819969.6111948724,5304374.46,6,10,28,43,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-29,5424539.1,4294440.71,0,15.506443679603716,15.27283211892131,6259883.83,2816872.34,2138927.17,3596158.34,3234517.3,5304374.46,5044146.85,2873316.18,4170120.63,3677803.4385714284,1306269.6858432775,6259883.83,3412268.820714286,3448998.563,935459.842039986,6259883.83,0,10,29,44,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-30,6347274.89,5049887.71,0,15.663536285123964,15.434876763384947,5424539.1,6259883.83,2816872.34,3999141.88,3549298.21,4694379.86,4294440.71,3151858.27,3812737.52,3939000.6900000004,1460872.7113514063,6259883.83,3568698.9492857144,3453004.051,943897.4181214336,6259883.83,1,10,30,44,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-10-31,4942677.89,3871571.88,0,15.4134180276056,15.169171411376665,6347274.89,5424539.1,6259883.83,3829179.99,3818048.0,4752532.1,5049887.71,3037851.31,3764447.04,4274448.262857142,1723048.974605193,6347274.89,3768554.4264285713,3508100.552,1059961.755975593,6347274.89,2,10,31,44,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-01,5536748.35,4440955.34,0,15.526918126584697,15.306380303106796,4942677.89,6347274.89,5424539.1,3104460.52,2909728.89,3233135.78,3871571.88,2528526.7,2566510.62,4433519.391428571,1726486.2315066124,6347274.89,3848885.132857143,3514438.745,1068196.1249619063,6347274.89,3,11,1,44,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-02,1936831.08,1547786.14,0,14.476564247872366,14.252336817216982,5536748.35,4942677.89,6347274.89,2138927.17,2877379.81,3515132.03,4440955.34,1671777.12,2762823.63,4780989.081428572,1657814.7563644417,6347274.89,4036529.38,3591225.830666667,1128379.414129831,6347274.89,4,11,2,44,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-03,2911848.61,2151815.97,0,14.884299042047486,14.58182314553152,1936831.08,5536748.35,4942677.89,2816872.34,3242557.3,2398137.74,1547786.14,2296869.06,1902425.74,4752118.211428571,1712357.4150784463,6347274.89,3969347.327857143,3538615.799,1168142.6493296204,6347274.89,5,11,3,44,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-04,2658832.75,2131401.7,0,14.793398144765405,14.572290865541204,2911848.61,1936831.08,5536748.35,6259883.83,2395609.91,2665953.06,2151815.97,5044146.85,2064899.19,4765686.249999999,1694753.3981482794,6347274.89,3945725.2785714283,3555739.4946666667,1154533.948424121,6347274.89,6,11,4,44,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-05,3332448.46,2732792.99,0,15.019218165128551,14.820835083364369,2658832.75,2911848.61,1936831.08,5424539.1,3596158.34,2205266.94,2131401.7,4294440.71,1755004.4,4251250.381428571,1712056.7506893259,6347274.89,3964526.9099999997,3555502.151,1154723.8903170777,6347274.89,0,11,5,45,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-06,3439495.01,2809375.18,0,15.0508355098952,14.84847301666428,3332448.46,2658832.75,2911848.61,6347274.89,3999141.88,3389598.07,2732792.99,5049887.71,2725469.75,3952380.2899999996,1654748.577998359,6347274.89,3945690.4899999998,3593074.8683333336,1127286.9043157434,6347274.89,1,11,6,45,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-07,1969815.91,1538155.1,0,14.493451157308773,14.246094919346046,3439495.01,3332448.46,2658832.75,4942677.89,3829179.99,4037039.45,2809375.18,3871571.88,3285493.04,3536983.1642857147,1274676.749826875,5536748.35,3905715.7135714283,3594738.0996666667,1127013.1130082377,6347274.89,2,11,7,45,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-08,2197716.17,1723412.77,0,14.602929729597074,14.359817631775613,1969815.91,3439495.01,3332448.46,5536748.35,3104460.52,4298675.76,1538155.1,4440955.34,3472700.63,3112288.595714286,1222448.5063648007,5536748.35,3772903.993571428,3525830.648333333,1161700.4878754215,6347274.89,3,11,8,45,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-09,2920310.06,2308918.6,0,14.887200695968083,14.65229026746188,2197716.17,1969815.91,3439495.01,1936831.08,2138927.17,3548716.67,1723412.77,1547786.14,2839202.59,2635283.9985714285,623429.4969680515,3439495.01,3708136.54,3455798.662,1176733.597279256,6347274.89,4,11,9,45,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-10,3124993.27,2475389.25,0,14.954943007550956,14.72190861832293,2920310.06,2197716.17,1969815.91,2911848.61,2816872.34,3421490.39,2308918.6,2151815.97,2765374.16,2775780.9957142854,545773.6953060984,3439495.01,3763949.6035714285,3434851.775,1180609.251460931,6347274.89,5,11,10,45,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-11,3484874.3,2713727.18,0,15.063942819614049,14.813833959607996,3124993.27,2920310.06,2197716.17,2658832.75,6259883.83,2380119.87,2475389.25,2131401.7,1830898.15,2806230.2328571426,560380.5676330989,3439495.01,3785958.2414285718,3424968.5376666663,1181965.215509019,6347274.89,6,11,11,45,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-12,3806978.06,3077336.49,0,15.152346534955496,14.939575329797565,3484874.3,3124993.27,2920310.06,3332448.46,5424539.1,2798011.44,2713727.18,2732792.99,2256579.15,2924236.1685714284,609030.9556108667,3484874.3,3587743.2749999994,3461793.6853333334,1165383.0000378734,6347274.89,0,11,12,46,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-13,3848498.06,3048755.92,0,15.163193775705473,14.930244498292389,3806978.06,3484874.3,3124993.27,3439495.01,6347274.89,3055629.78,3077336.49,2809375.18,2516987.32,2992026.111428571,683854.2567554406,3806978.06,3472203.200714286,3495425.906,1160113.2549026837,6347274.89,1,11,13,46,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-14,3213518.64,2550177.92,0,14.982877355491,14.751674079379065,3848498.06,3806978.06,3484874.3,1969815.91,4942677.89,3234517.3,3048755.92,1538155.1,2632811.8,3050455.118571428,743343.5733524492,3848498.06,3293719.1414285717,3521854.8486666665,1158779.1554937484,6347274.89,2,11,14,46,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-15,2996358.37,2282178.26,0,14.912908566359071,14.64064136021905,3213518.64,3848498.06,3806978.06,2197716.17,5536748.35,3549298.21,2550177.92,1723412.77,2763325.25,3228126.937142857,570554.6563628208,3848498.06,3170207.766428571,3521154.893333333,1158965.032610092,6347274.89,3,11,15,46,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-16,2851503.98,2255928.16,0,14.863357476026442,14.629072490397856,2996358.37,3213518.64,3848498.06,2920310.06,1936831.08,3818048.0,2282178.26,2308918.6,3108682.75,3342218.68,377281.4012860156,3848498.06,2988751.339285714,3502723.5653333333,1162892.1494548644,6347274.89,4,11,16,46,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-17,3258479.4,2499839.57,0,14.996771509698888,14.731737515804909,2851503.98,2996358.37,3213518.64,3124993.27,2911848.61,2909728.89,2255928.16,2475389.25,2301277.14,3332389.2399999998,390761.06136376737,3848498.06,3054085.117857143,3470505.4313333333,1167235.8091562022,6347274.89,5,11,17,46,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-18,3292697.97,2632996.71,0,15.007218142056896,14.783633568747724,3258479.4,2851503.98,2996358.37,3484874.3,2658832.75,2877379.81,2499839.57,2713727.18,2352068.71,3351458.687142857,382114.57964094856,3848498.06,3078844.46,3482130.448333333,1163187.8620347644,6347274.89,6,11,18,46,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-19,4654711.93,3714724.53,0,15.35339079761875,15.12781535184338,3292697.97,3258479.4,2851503.98,3806978.06,3332448.46,3242557.3,2632996.71,3077336.49,2647331.71,3324004.9257142856,377810.8973313966,3848498.06,3124120.547142857,3495974.387,1158202.9147349265,6347274.89,0,11,19,47,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-20,3532139.01,2841184.71,0,15.077414480350678,14.859732026528173,4654711.93,3292697.97,3258479.4,3848498.06,3439495.01,2395609.91,3714724.53,3048755.92,1920246.47,3445109.7642857144,617967.077627595,4654711.93,3218567.937857143,3543046.2079999996,1176106.4569297018,6347274.89,1,11,20,47,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-21,3144567.59,2465022.82,0,14.961187265416624,14.717712028698244,3532139.01,4654711.93,3292697.97,3213518.64,1969815.91,3596158.34,2841184.71,2550177.92,2873316.18,3399915.614285714,594678.3792269992,4654711.93,3225185.3664285718,3580930.511333333,1156004.0842122857,6347274.89,2,11,21,47,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-22,2661394.83,2082526.75,0,14.794361291246034,14.549092978264486,3144567.59,3532139.01,4654711.93,2996358.37,2197716.17,3999141.88,2465022.82,2282178.26,3151858.27,3390065.464285714,598836.907627179,4654711.93,3309096.2007142855,3565877.486333333,1158735.9454081731,6347274.89,3,11,22,47,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-23,3625609.77,2879673.14,0,15.103533320354218,14.873187699877322,2661394.83,3144567.59,3532139.01,2851503.98,2920310.06,3829179.99,2082526.75,2255928.16,3037851.31,3342213.5300000003,646987.9977627291,4654711.93,3342216.1050000004,3521285.9179999996,1167197.0454756257,6347274.89,4,11,23,47,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-24,2283866.51,1759438.38,0,14.641380840194604,14.380505782180666,3625609.77,2661394.83,3144567.59,3258479.4,3124993.27,3104460.52,2879673.14,2499839.57,2528526.7,3452800.0714285714,614474.3959763704,4654711.93,3392594.6557142856,3514500.2440000004,1165936.395784273,6347274.89,5,11,24,47,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-25,2891169.43,2288045.69,0,14.87717197118064,14.643209037742148,2283866.51,3625609.77,2661394.83,3292697.97,3484874.3,2138927.17,1759438.38,2632996.71,1671777.12,3313569.6585714286,759212.5407840014,4654711.93,3332514.1728571425,3487147.110333333,1185351.740111528,6347274.89,6,11,25,47,4,1,30,0,0,0,0,0,0,0,0,,,,,1.0,0
2012-11-26,3626699.25,2942841.67,0,15.10383377079138,14.894886566731238,2891169.43,2283866.51,3625609.77,4654711.93,3806978.06,2816872.34,2288045.69,3714724.53,2296869.06,3256208.4385714284,776034.3904854076,4654711.93,3290106.682142857,3512221.852333334,1163605.1853396376,6347274.89,0,11,26,48,4,0,30,0,0,0,0,0,0,0,0,,,,,1.0,0
